Nome: SAO PAULO - INTERLAGOS
Codigo Estacao: A771
Latitude: -23.724501
Longitude: -46.677501
Altitude: 771
Situacao: Operante
Data Inicial: 2018-03-13
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C)
2020-12-24;19,125;
2020-12-25;18,383333;
2020-12-26;18,795833;
2020-12-27;20,8;
2020-12-28;21,733333;
2020-12-29;22,5125;
2020-12-30;24,1;
2020-12-31;23,4375;
2021-01-01;21,491667;
2021-01-02;19,5375;
2021-01-03;19,570833;
2021-01-04;20,308333;
2021-01-05;23,45;
2021-01-06;25,083333;
2021-01-07;25,104167;
2021-01-08;22,545833;
2021-01-09;22,129167;
2021-01-10;22,695833;
2021-01-11;23,325;
2021-01-12;23,870833;
2021-01-13;22,5625;
2021-01-14;22,220833;
2021-01-15;21,095833;
2021-01-16;23,3125;
2021-01-17;25,316667;
2021-01-18;24,483333;
2021-01-19;22,166667;
2021-01-20;22,558333;
2021-01-21;22,120833;
2021-01-22;22,583333;
2021-01-23;22,566667;
2021-01-24;22,1375;
2021-01-25;23,345833;
2021-01-26;22,983333;
2021-01-27;25,841667;
2021-01-28;24,570833;
2021-01-29;25,566667;
2021-01-30;26,0375;
2021-01-31;25,7;
2021-02-01;24,15;
2021-02-02;23,433333;
2021-02-03;23,883333;
2021-02-04;26,320833;
2021-02-05;21,720833;
2021-02-06;20,245833;
2021-02-07;19,4375;
2021-02-08;19,795833;
2021-02-09;19,479167;
2021-02-10;20,566667;
2021-02-11;20,029167;
2021-02-12;20,920833;
2021-02-13;20,75;
2021-02-14;22,870833;
2021-02-15;23,666667;
2021-02-16;22,6;
2021-02-17;21,954167;
2021-02-18;22,195833;
2021-02-19;21,925;
2021-02-20;22,154167;
2021-02-21;21,7625;
2021-02-22;21,925;
2021-02-23;23,829167;
2021-02-24;22,4;
2021-02-25;20,95;
2021-02-26;20,033333;
2021-02-27;20,545833;
2021-02-28;21,129167;
2021-03-01;22,545833;
2021-03-02;22,85;
2021-03-03;23,266667;
2021-03-04;22,591667;
2021-03-05;21,9875;
2021-03-06;21,125;
2021-03-07;20,6;
2021-03-08;21,3;
2021-03-09;20,916667;
2021-03-10;19,6;
2021-03-11;22,433333;
2021-03-12;22,383333;
2021-03-13;22,058333;
2021-03-14;22,875;
2021-03-15;22,470833;
2021-03-16;22,525;
2021-03-17;23,9875;
2021-03-18;22,316667;
2021-03-19;21,804167;
2021-03-20;22,783333;
2021-03-21;23,8875;
2021-03-22;23,908333;
2021-03-23;23,208333;
2021-03-24;23,4875;
2021-03-25;22,508333;
2021-03-26;23,45;
2021-03-27;24,545833;
2021-03-28;24,095833;
2021-03-29;23,320833;
2021-03-30;21,2875;
2021-03-31;19,108333;
2021-04-01;18,279167;
2021-04-02;18,733333;
2021-04-03;19,166667;
2021-04-04;19,195833;
2021-04-05;19,729167;
2021-04-06;19,1;
2021-04-07;19,591667;
2021-04-08;19,633333;
2021-04-09;19,925;
2021-04-10;21,5375;
2021-04-11;22,283333;
2021-04-12;21,2125;
2021-04-13;18,475;
2021-04-14;17,783333;
2021-04-15;18,791667;
2021-04-16;19,091667;
2021-04-17;20,1875;
2021-04-18;18,854167;
2021-04-19;17,779167;
2021-04-20;17,4625;
2021-04-21;17,25;
2021-04-22;16,4375;
2021-04-23;16,916667;
2021-04-24;18,629167;
2021-04-25;19,804167;
2021-04-26;19,470833;
2021-04-27;18,041667;
2021-04-28;17,458333;
2021-04-29;16,329167;
2021-04-30;16,608333;
2021-05-01;17,2125;
2021-05-02;17,779167;
2021-05-03;17,620833;
2021-05-04;20,054167;
2021-05-05;19,325;
2021-05-06;20,704167;
2021-05-07;15,6625;
2021-05-08;15,629167;
2021-05-09;16,808333;
2021-05-10;17,475;
2021-05-11;18,295833;
2021-05-12;16,533333;
2021-05-13;14,754167;
2021-05-14;15,770833;
2021-05-15;16,7125;
2021-05-16;17,366667;
2021-05-17;17,7375;
2021-05-18;16,179167;
2021-05-19;16,995833;
2021-05-20;17,158333;
2021-05-21;19,108333;
2021-05-22;17,341667;
2021-05-23;18,1375;
2021-05-24;15,65;
2021-05-25;14,625;
2021-05-26;15,095833;
2021-05-27;18,220833;
2021-05-28;20,7875;
2021-05-29;23;
2021-05-30;18,283333;
2021-05-31;16,904167;
2021-06-01;16,125;
2021-06-02;18,858333;
2021-06-03;18,625;
2021-06-04;19,158333;
2021-06-05;20,075;
2021-06-06;19,375;
2021-06-07;17,7;
2021-06-08;16,7125;
2021-06-09;18,054167;
2021-06-10;18,141667;
2021-06-11;16,4125;
2021-06-12;14,570833;
2021-06-13;13,845833;
2021-06-14;14,645833;
2021-06-15;15,829167;
2021-06-16;14,625;
2021-06-17;13,958333;
2021-06-18;14,525;
2021-06-19;15,35;
2021-06-20;16,620833;
2021-06-21;14,541667;
2021-06-22;14,7875;
2021-06-23;14,716667;
2021-06-24;16,720833;
2021-06-25;17,775;
2021-06-26;19,354167;
2021-06-27;20,545833;
2021-06-28;16,266667;
2021-06-29;11,845833;
2021-06-30;8,35;
2021-07-01;11,295833;
2021-07-02;14,8875;
2021-07-03;15,525;
2021-07-04;14,691667;
2021-07-05;14,975;
2021-07-06;14,441667;
2021-07-07;14,208333;
2021-07-08;15,2625;
2021-07-09;14,475;
2021-07-10;15,829167;
2021-07-11;16,225;
2021-07-12;15,583333;
2021-07-13;17,370833;
2021-07-14;17,725;
2021-07-15;18,870833;
2021-07-16;16,216667;
2021-07-17;16,520833;
2021-07-18;16,579167;
2021-07-19;11,966667;
2021-07-20;9,8625;
2021-07-21;13,191667;
2021-07-22;13,058333;
2021-07-23;15,316667;
2021-07-24;16,866667;
2021-07-25;17,779167;
2021-07-26;18,775;
2021-07-27;19,520833;
2021-07-28;11,3;
2021-07-29;7,45;
2021-07-30;7,058333;
2021-07-31;10,654167;
2021-08-01;12,791667;
2021-08-02;13,420833;
2021-08-03;12,645833;
2021-08-04;12,65;
2021-08-05;13,466667;
2021-08-06;15,441667;
2021-08-07;15,8125;
2021-08-08;16,895833;
2021-08-09;18,875;
2021-08-10;20,1625;
2021-08-11;14,379167;
2021-08-12;12,8625;
2021-08-13;13,179167;
2021-08-14;14,408333;
2021-08-15;16,708333;
2021-08-16;15,870833;
2021-08-17;19,816667;
2021-08-18;22,383333;
2021-08-19;21,941667;
2021-08-20;22,320833;
2021-08-21;19,925;
2021-08-22;21,641667;
2021-08-23;21,95;
2021-08-24;23,225;
2021-08-25;24,516667;
2021-08-26;23,179167;
2021-08-27;15,541667;
2021-08-28;14,945833;
2021-08-29;15,779167;
2021-08-30;16,179167;
2021-08-31;16,529167;
2021-09-01;16,85;
2021-09-02;18,708333;
2021-09-03;20,95;
2021-09-04;17,995833;
2021-09-05;19,883333;
2021-09-06;18,2125;
2021-09-07;17,670833;
2021-09-08;23,495833;
2021-09-09;21,033333;
2021-09-10;19,604167;
2021-09-11;19,395652;
2021-09-12;18,766667;
2021-09-13;24,258333;
2021-09-14;25,783333;
2021-09-15;19,1625;
2021-09-16;16,454167;
2021-09-17;15,329167;
2021-09-18;19,358333;
2021-09-19;18,5;
2021-09-20;23,479167;
2021-09-21;20,8375;
2021-09-22;13,270833;
2021-09-23;13,783333;
2021-09-24;15,704167;
2021-09-25;15,85;
2021-09-26;18,991667;
2021-09-27;19,591667;
2021-09-28;21,6875;
2021-09-29;19,516667;
2021-09-30;17,041667;
2021-10-01;18,025;
2021-10-02;19,841667;
2021-10-03;20,379167;
2021-10-04;18,5375;
2021-10-05;15,929167;
2021-10-06;18,879167;
2021-10-07;16,85;
2021-10-08;14,95;
2021-10-09;15,479167;
2021-10-10;15,916667;
2021-10-11;16,654167;
2021-10-12;18,1375;
2021-10-13;18,6625;
2021-10-14;21,695833;
2021-10-15;21,879167;
2021-10-16;19,6;
2021-10-17;16,104167;
2021-10-18;15,616667;
2021-10-19;14,320833;
2021-10-20;13,091667;
2021-10-21;14,645833;
2021-10-22;17;
2021-10-23;21,5;
2021-10-24;18,479167;
2021-10-25;16,195833;
2021-10-26;17,383333;
2021-10-27;18,529167;
2021-10-28;19,5625;
2021-10-29;18,2;
2021-10-30;18,3625;
2021-10-31;17,858333;
2021-11-01;18,458333;
2021-11-02;18,429167;
2021-11-03;18,5375;
2021-11-04;19,441667;
2021-11-05;18,841667;
2021-11-06;18,579167;
2021-11-07;18,620833;
2021-11-08;18,041667;
2021-11-09;17,558333;
2021-11-10;17,845833;
2021-11-11;15,875;
2021-11-12;15,075;
2021-11-13;14,9625;
2021-11-14;17,175;
2021-11-15;18,320833;
2021-11-16;20,366667;
2021-11-17;22,95;
2021-11-18;21,533333;
2021-11-19;19,045833;
2021-11-20;17;
2021-11-21;15,6625;
2021-11-22;18,695833;
2021-11-23;22,891667;
2021-11-24;18,908333;
2021-11-25;20,55;
2021-11-26;21,45;
2021-11-27;22,579167;
2021-11-28;21,358333;
2021-11-29;25,233333;
2021-11-30;22,858333;
2021-12-01;20,270833;
2021-12-02;18,947826;
2021-12-03;17,85;
2021-12-04;18,783333;
2021-12-05;20,170833;
2021-12-06;19,691667;
2021-12-07;16,616667;
2021-12-08;16,3375;
2021-12-09;16,929167;
2021-12-10;17,975;
2021-12-11;22,020833;
2021-12-12;24,045833;
2021-12-13;22,579167;
2021-12-14;22,35;
2021-12-15;22,741667;
2021-12-16;23,4375;
2021-12-17;21,645833;
2021-12-18;19,829167;
2021-12-19;17,475;
2021-12-20;19,4625;
2021-12-21;21,365217;
2021-12-22;23,45;
2021-12-23;18,554167;
2021-12-24;17,916667;
2021-12-25;18,316667;
2021-12-26;21,9375;
2021-12-27;21,383333;
2021-12-28;21,270833;
2021-12-29;20,7125;
2021-12-30;20,083333;
2021-12-31;20,095833;

