Nome: CURITIBA
Codigo Estacao: A807
Latitude: -25.4486111
Longitude: -49.23055554
Altitude: 922.91
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C)
2018-12-20;25,729167;
2018-12-21;22,7125;
2018-12-22;23,4875;
2018-12-23;22,229167;
2018-12-24;20,441667;
2018-12-25;19,7125;
2018-12-26;20,829167;
2018-12-27;21,075;
2018-12-28;22,7625;
2018-12-29;22,870833;
2018-12-30;23,5125;
2018-12-31;23,3875;
2019-01-01;23,229167;
2019-01-02;25,170833;
2019-01-03;26,45;
2019-01-04;23,970833;
2019-01-05;20,704167;
2019-01-06;20,683333;
2019-01-07;23,133333;
2019-01-08;23,445833;
2019-01-09;24,608333;
2019-01-10;23,691667;
2019-01-11;22,366667;
2019-01-12;21,295833;
2019-01-13;22,929167;
2019-01-14;22,179167;
2019-01-15;24,058333;
2019-01-16;23,933333;
2019-01-17;23,379167;
2019-01-18;23,5875;
2019-01-19;24,058333;
2019-01-20;20,129167;
2019-01-21;23,620833;
2019-01-22;23,870833;
2019-01-23;24,795833;
2019-01-24;23,0125;
2019-01-25;21,670833;
2019-01-26;22,116667;
2019-01-27;22,633333;
2019-01-28;25,033333;
2019-01-29;26,745833;
2019-01-30;26,7375;
2019-01-31;24,033333;
2019-02-01;26,004167;
2019-02-02;24,825;
2019-02-03;20,941667;
2019-02-04;17,3;
2019-02-05;17,116667;
2019-02-06;18,129167;
2019-02-07;19,991667;
2019-02-08;22,066667;
2019-02-09;24,1375;
2019-02-10;25,1125;
2019-02-11;23,508333;
2019-02-12;22,754167;
2019-02-13;17,3375;
2019-02-14;18,920833;
2019-02-15;16,5;
2019-02-16;17,6375;
2019-02-17;19,095833;
2019-02-18;21,720833;
2019-02-19;21,05;
2019-02-20;21,166667;
2019-02-21;19,8;
2019-02-22;21,779167;
2019-02-23;24,3375;
2019-02-24;25,041667;
2019-02-25;22,683333;
2019-02-26;18,8125;
2019-02-27;17,604167;
2019-02-28;18,9125;
2019-03-01;19,8875;
2019-03-02;21,716667;
2019-03-03;21,5375;
2019-03-04;22,016667;
2019-03-05;23,029167;
2019-03-06;22,670833;
2019-03-07;21,5125;
2019-03-08;22,75;
2019-03-09;22,975;
2019-03-10;19,8375;
2019-03-11;17,666667;
2019-03-12;19,975;
2019-03-13;21,316667;
2019-03-14;21,925;
2019-03-15;21,695833;
2019-03-16;20,454167;
2019-03-17;20,420833;
2019-03-18;21,504167;
2019-03-19;22,495833;
2019-03-20;19,691667;
2019-03-21;16,3125;
2019-03-22;16,841667;
2019-03-23;19,320833;
2019-03-24;21,670833;
2019-03-25;22,608333;
2019-03-26;19,608333;
2019-03-27;18,233333;
2019-03-28;17,545833;
2019-03-29;17,870833;
2019-03-30;18,6375;
2019-03-31;19,720833;
2019-04-01;20,491667;
2019-04-02;20,5625;
2019-04-03;22,025;
2019-04-04;23,495833;
2019-04-05;23,608333;
2019-04-06;19,904167;
2019-04-07;19,991667;
2019-04-08;17,483333;
2019-04-09;15,629167;
2019-04-10;17,025;
2019-04-11;19,491667;
2019-04-12;20,041667;
2019-04-13;19,820833;
2019-04-14;20,179167;
2019-04-15;20,279167;
2019-04-16;19,8;
2019-04-17;18,808333;
2019-04-18;18,2125;
2019-04-19;19,9;
2019-04-20;20,866667;
2019-04-21;20,154167;
2019-04-22;18,783333;
2019-04-23;18,675;
2019-04-24;19,895833;
2019-04-25;20,6625;
2019-04-26;21,220833;
2019-04-27;21,904167;
2019-04-28;18,045833;
2019-04-29;17,508333;
2019-04-30;18,354167;
2019-05-01;18,333333;
2019-05-02;20,3125;
2019-05-03;21,833333;
2019-05-04;21,929167;
2019-05-05;21,695833;
2019-05-06;22,695833;
2019-05-07;18,633333;
2019-05-08;16,945833;
2019-05-09;17,1875;
2019-05-10;19,483333;
2019-05-11;20,383333;
2019-05-12;19,095833;
2019-05-13;18,979167;
2019-05-14;16,408333;
2019-05-15;14,229167;
2019-05-16;15,058333;
2019-05-17;14,05;
2019-05-18;14,845833;
2019-05-19;16,2625;
2019-05-20;17,616667;
2019-05-21;16,920833;
2019-05-22;18,4875;
2019-05-23;16,495833;
2019-05-24;15,554167;
2019-05-25;13,008333;
2019-05-26;null;
2019-05-27;16,645833;
2019-05-28;16,220833;
2019-05-29;16,920833;
2019-05-30;16,875;
2019-05-31;17,2375;
2019-06-01;16,341667;
2019-06-02;15,995833;
2019-06-03;15,579167;
2019-06-04;12,333333;
2019-06-05;null;
2019-06-06;14,4125;
2019-06-07;15,091667;
2019-06-08;null;
2019-06-09;14,843478;
2019-06-10;14,925;
2019-06-11;15,8125;
2019-06-12;16,8375;
2019-06-13;17,741667;
2019-06-14;18,870833;
2019-06-15;19,766667;
2019-06-16;18,420833;
2019-06-17;15,8875;
2019-06-18;16,6625;
2019-06-19;17,775;
2019-06-20;16,716667;
2019-06-21;14,841667;
2019-06-22;14,820833;
2019-06-23;null;
2019-06-24;16,808333;
2019-06-25;17,6375;
2019-06-26;15,775;
2019-06-27;15,220833;
2019-06-28;18,025;
2019-06-29;18,895833;
2019-06-30;19,541667;
2019-07-01;19,420833;
2019-07-02;17,8875;
2019-07-03;18,15;
2019-07-04;13,6875;
2019-07-05;null;
2019-07-06;null;
2019-07-07;null;
2019-07-08;null;
2019-07-09;null;
2019-07-10;13,391304;
2019-07-11;null;
2019-07-12;null;
2019-07-13;16,3375;
2019-07-14;18,033333;
2019-07-15;15,183333;
2019-07-16;11,954167;
2019-07-17;null;
2019-07-18;12,645455;
2019-07-19;14,129167;
2019-07-20;16,108333;
2019-07-21;15,634783;
2019-07-22;17,225;
2019-07-23;18,408333;
2019-07-24;17,891667;
2019-07-25;16,604167;
2019-07-26;17,666667;
2019-07-27;18,0375;
2019-07-28;13,879167;
2019-07-29;16,175;
2019-07-30;14,5125;
2019-07-31;15,3875;
2019-08-01;17,9625;
2019-08-02;16,147826;
2019-08-03;null;
2019-08-04;null;
2019-08-05;null;
2019-08-06;15,645833;
2019-08-07;17,929167;
2019-08-08;19,020833;
2019-08-09;20,091667;
2019-08-10;21,391667;
2019-08-11;16,1625;
2019-08-12;19,679167;
2019-08-13;15,7125;
2019-08-14;null;
2019-08-15;11,817391;
2019-08-16;15,85;
2019-08-17;null;
2019-08-18;20,3875;
2019-08-19;9,865217;
2019-08-20;null;
