Nome: FLORIANOPOLIS
Codigo Estacao: A806
Latitude: -27.60253
Longitude: -48.620096
Altitude: 4.87
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C)
2019-08-25;15,830435;
2019-08-26;18,008333;
2019-08-27;19,395833;
2019-08-28;19,5625;
2019-08-29;19,858333;
2019-08-30;19,2375;
2019-08-31;19,454167;
2019-09-01;16,958333;
2019-09-02;16,629167;
2019-09-03;16,804167;
2019-09-04;15,6375;
2019-09-05;14,179167;
2019-09-06;14,370833;
2019-09-07;18,383333;
2019-09-08;19,441667;
2019-09-09;18,4625;
2019-09-10;21,254167;
2019-09-11;20,108333;
2019-09-12;19,6;
2019-09-13;18,679167;
2019-09-14;18,504167;
2019-09-15;20,591667;
2019-09-16;21,7;
2019-09-17;20,445833;
2019-09-18;18,925;
2019-09-19;18,295833;
2019-09-20;19,35;
2019-09-21;17,6625;
2019-09-22;17,966667;
2019-09-23;16,716667;
2019-09-24;17,345833;
2019-09-25;18,925;
2019-09-26;19,691667;
2019-09-27;19,620833;
2019-09-28;18,591667;
2019-09-29;19,870833;
2019-09-30;20,241667;
2019-10-01;21,345833;
2019-10-02;21,725;
2019-10-03;21,0875;
2019-10-04;21,1;
2019-10-05;21,608333;
2019-10-06;18,65;
2019-10-07;19,195833;
2019-10-08;21,579167;
2019-10-09;21,445833;
2019-10-10;21,425;
2019-10-11;22,9;
2019-10-12;22,5;
2019-10-13;22,791667;
2019-10-14;22,320833;
2019-10-15;17,570833;
2019-10-16;18,6875;
2019-10-17;22,058333;
2019-10-18;23,833333;
2019-10-19;21,6875;
2019-10-20;19,079167;
2019-10-21;18,970833;
2019-10-22;20,516667;
2019-10-23;21,0625;
2019-10-24;22,020833;
2019-10-25;22,066667;
2019-10-26;21,708333;
2019-10-27;22,925;
2019-10-28;22,8;
2019-10-29;24,004167;
2019-10-30;24,816667;
2019-10-31;24,325;
2019-11-01;22,5125;
2019-11-02;23,3625;
2019-11-03;24,545833;
2019-11-04;22,854167;
2019-11-05;23,270833;
2019-11-06;21,945833;
2019-11-07;21,158333;
2019-11-08;22,670833;
2019-11-09;22,629167;
2019-11-10;23,7375;
2019-11-11;21,9125;
2019-11-12;22,054167;
2019-11-13;22,9125;
2019-11-14;22,766667;
2019-11-15;22,208333;
2019-11-16;20,9625;
2019-11-17;21,4;
2019-11-18;22,4;
2019-11-19;23,141667;
2019-11-20;24,683333;
2019-11-21;25,325;
2019-11-22;25,7875;
2019-11-23;23,333333;
2019-11-24;21,020833;
2019-11-25;22,254167;
2019-11-26;21,791667;
2019-11-27;22,216667;
2019-11-28;22,241667;
2019-11-29;21,2875;
2019-11-30;23,7625;
2019-12-01;23,4125;
2019-12-02;20,3625;
